plan_id,test_name,instrument,trading_day,expiry,symbol,option_type,strike,selected_premium,planned_entry,planned_stop_loss,planned_targets,target_lots,final_status
plan_2023-09-29_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-09-29,2023-10-05,NIFTY,PE,19800.0,208.35,231.05,204.75,238.0;246.91;256.75,0;1;1,TRAILING_SL
plan_2023-10-03_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-03,2023-10-05,NIFTY,CE,19350.0,220.8,221.85,207.2,225.64;230.51;235.9,0;1;1,STOPLOSS
plan_2023-10-03_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-03,2023-10-05,NIFTY,PE,19750.0,216.6,227.4,201.83,239.97;256.03;273.75,0;1;1,STOPLOSS
plan_2023-10-04_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-04,2023-10-05,NIFTY,CE,19200.0,220.85,231.05,216.1,234.92;239.9;245.4,0;1;1,STOPLOSS
plan_2023-10-04_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-04,2023-10-05,NIFTY,PE,19650.0,243.7,247.75,221.44,260.69;277.21;295.45,0;1;1,TRAILING_SL
plan_2023-10-05_NIFTY_CE_19300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-05,2023-10-05,NIFTY,CE,19300.0,213.35,213.85,180.91,230.07;250.76;273.6,0;1;1,TRAILING_SL
plan_2023-10-05_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-05,2023-10-05,NIFTY,PE,19750.0,240.45,254.25,239.05,258.18;263.25;268.85,0;1;1,NOT_ENTERED
plan_2023-10-06_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-06,2023-10-12,NIFTY,CE,19400.0,228.9,235.7,219.75,239.84;245.17;251.05,0;1;1,TRAILING_SL
plan_2023-10-06_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-06,2023-10-12,NIFTY,PE,19800.0,226.3,231.45,218.25,234.84;239.22;244.05,0;1;1,NOT_ENTERED
plan_2023-10-09_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-09,2023-10-12,NIFTY,CE,19350.0,220.2,237.4,210.9,244.41;253.39;263.3,0;1;1,TRAILING_SL
plan_2023-10-09_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-09,2023-10-12,NIFTY,PE,19750.0,230.35,237.35,202.49,254.52;276.42;300.6,0;1;1,TRAILING_SL
plan_2023-10-10_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-10,2023-10-12,NIFTY,CE,19400.0,231.75,235.3,205.55,243.19;253.3;264.45,0;1;1,STOPLOSS
plan_2023-10-10_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-10,2023-10-12,NIFTY,PE,19850.0,243.8,257.8,239.1,262.69;268.97;275.9,0;1;1,NOT_ENTERED
plan_2023-10-11_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-11,2023-10-12,NIFTY,CE,19600.0,209.0,209.05,184.8,220.97;236.19;253.0,0;1;1,TRAILING_SL
plan_2023-10-11_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-11,2023-10-12,NIFTY,PE,20000.0,213.3,250.05,212.8,259.98;272.68;286.7,0;1;1,NOT_ENTERED
plan_2023-10-12_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-12,2023-10-12,NIFTY,CE,19600.0,239.7,252.65,221.05,261.05;271.79;283.65,0;1;1,NOT_ENTERED
plan_2023-10-12_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-12,2023-10-12,NIFTY,PE,20050.0,213.05,250.8,222.67,264.64;282.3;301.8,0;1;1,TRAILING_SL
plan_2023-10-13_NIFTY_CE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-13,2023-10-19,NIFTY,CE,19550.0,205.7,206.7,184.35,212.58;220.12;228.45,0;1;1,TRAILING_SL
plan_2023-10-13_NIFTY_PE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-13,2023-10-19,NIFTY,PE,19900.0,229.7,253.8,213.19,273.81;299.33;327.5,0;1;1,NOT_ENTERED
plan_2023-10-16_NIFTY_CE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-16,2023-10-19,NIFTY,CE,19500.0,235.9,257.25,234.3,263.29;271.04;279.6,0;1;1,COMPLETED
plan_2023-10-16_NIFTY_PE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-16,2023-10-19,NIFTY,PE,19900.0,210.7,230.05,193.5,239.79;252.25;266.0,0;1;1,NOT_ENTERED
plan_2023-10-17_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-17,2023-10-19,NIFTY,CE,19600.0,229.6,245.05,220.22,257.25;272.84;290.05,0;1;1,STOPLOSS
plan_2023-10-17_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-17,2023-10-19,NIFTY,PE,20050.0,239.2,245.55,232.3,248.95;253.35;258.2,0;1;1,NOT_ENTERED
plan_2023-10-18_NIFTY_CE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-18,2023-10-19,NIFTY,CE,19550.0,246.65,256.95,239.6,261.47;267.28;273.7,0;1;1,COMPLETED
plan_2023-10-18_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-18,2023-10-19,NIFTY,PE,20000.0,216.85,221.2,203.4,225.84;231.81;238.4,0;1;1,STOPLOSS
plan_2023-10-19_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-19,2023-10-19,NIFTY,CE,19350.0,219.75,233.65,207.7,240.51;249.3;259.0,0;1;1,COMPLETED
plan_2023-10-19_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-19,2023-10-19,NIFTY,PE,19800.0,233.65,248.55,216.1,257.18;268.21;280.4,0;1;1,STOPLOSS
plan_2023-10-20_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-20,2023-10-26,NIFTY,CE,19350.0,233.95,238.9,222.7,243.11;248.52;254.5,0;1;1,TRAILING_SL
plan_2023-10-20_NIFTY_PE_19750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-20,2023-10-26,NIFTY,PE,19750.0,230.7,244.8,215.55,252.56;262.49;273.45,0;1;1,NOT_ENTERED
plan_2023-10-23_NIFTY_CE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-23,2023-10-26,NIFTY,CE,19350.0,202.4,202.45,184.5,207.13;213.15;219.8,0;1;1,TRAILING_SL
plan_2023-10-23_NIFTY_PE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-23,2023-10-26,NIFTY,PE,19700.0,200.05,226.85,199.55,234.08;243.33;253.55,0;1;1,COMPLETED
plan_2023-10-25_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-25,2023-10-26,NIFTY,CE,19150.0,204.85,208.25,168.5,218.86;232.43;247.4,0;1;1,STOPLOSS
plan_2023-10-25_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-25,2023-10-26,NIFTY,PE,19550.0,221.7,259.75,236.96,270.95;285.25;301.05,0;1;1,TRAILING_SL
plan_2023-10-26_NIFTY_CE_18800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-26,2023-10-26,NIFTY,CE,18800.0,231.35,240.55,224.5,244.72;250.08;256.0,0;1;1,NOT_ENTERED
plan_2023-10-26_NIFTY_PE_19250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-26,2023-10-26,NIFTY,PE,19250.0,225.55,232.75,200.75,241.25;252.14;264.15,0;1;1,COMPLETED
plan_2023-10-27_NIFTY_CE_18800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-27,2023-11-02,NIFTY,CE,18800.0,230.1,234.95,210.5,241.4;249.67;258.8,0;1;1,TRAILING_SL
plan_2023-10-27_NIFTY_PE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-27,2023-11-02,NIFTY,PE,19150.0,231.6,266.15,243.63,277.21;291.35;306.95,0;1;1,NOT_ENTERED
plan_2023-10-31_NIFTY_CE_19000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-31,2023-11-02,NIFTY,CE,19000.0,223.35,241.4,204.3,251.29;263.94;277.9,0;1;1,NOT_ENTERED
plan_2023-10-31_NIFTY_PE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-10-31,2023-11-02,NIFTY,PE,19400.0,216.75,233.95,194.5,244.48;257.94;272.8,0;1;1,TRAILING_SL
plan_2023-11-02_NIFTY_CE_18900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-02,2023-11-02,NIFTY,CE,18900.0,235.35,235.4,204.88,250.42;269.59;290.75,0;1;1,TRAILING_SL
plan_2023-11-02_NIFTY_PE_19350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-02,2023-11-02,NIFTY,PE,19350.0,217.8,248.65,217.3,256.98;267.63;279.4,0;1;1,STOPLOSS
plan_2023-11-03_NIFTY_CE_19100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-03,2023-11-09,NIFTY,CE,19100.0,222.55,245.0,215.0,252.96;263.15;274.4,0;1;1,STOPLOSS
plan_2023-11-03_NIFTY_PE_19500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-03,2023-11-09,NIFTY,PE,19500.0,238.7,241.2,222.2,246.17;252.55;259.6,0;1;1,STOPLOSS
plan_2023-11-06_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-06,2023-11-09,NIFTY,CE,19150.0,216.05,235.05,207.5,248.6;265.9;285.0,0;1;1,TRAILING_SL
plan_2023-11-06_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-06,2023-11-09,NIFTY,PE,19550.0,217.85,222.8,196.6,229.73;238.6;248.4,0;1;1,NOT_ENTERED
plan_2023-11-07_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-07,2023-11-09,NIFTY,CE,19150.0,244.35,247.6,239.5,249.6;252.22;255.1,0;1;1,COMPLETED
plan_2023-11-07_NIFTY_PE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-07,2023-11-09,NIFTY,PE,19600.0,224.85,229.05,204.4,235.56;243.89;253.1,0;1;1,STOPLOSS
plan_2023-11-08_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-08,2023-11-09,NIFTY,CE,19200.0,243.2,255.05,232.18,266.29;280.65;296.5,0;1;1,STOPLOSS
plan_2023-11-08_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-08,2023-11-09,NIFTY,PE,19650.0,219.0,228.05,210.05,232.75;238.78;245.45,0;1;1,STOPLOSS
plan_2023-11-09_NIFTY_CE_19200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-09,2023-11-09,NIFTY,CE,19200.0,221.55,240.0,212.65,247.24;256.51;266.75,0;1;1,STOPLOSS
plan_2023-11-09_NIFTY_PE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-09,2023-11-09,NIFTY,PE,19650.0,231.55,239.05,203.65,248.48;260.54;273.85,0;1;1,STOPLOSS
plan_2023-11-10_NIFTY_CE_19150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-10,2023-11-16,NIFTY,CE,19150.0,236.0,251.1,233.95,255.57;261.31;267.65,0;1;1,NOT_ENTERED
plan_2023-11-10_NIFTY_PE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-10,2023-11-16,NIFTY,PE,19550.0,216.4,218.05,186.5,226.43;237.16;249.0,0;1;1,STOPLOSS
plan_2023-11-15_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-15,2023-11-16,NIFTY,CE,19400.0,207.65,255.0,202.73,280.78;313.63;349.9,0;1;1,NOT_ENTERED
plan_2023-11-15_NIFTY_PE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-15,2023-11-16,NIFTY,PE,19800.0,205.1,227.85,185.01,248.96;275.88;305.6,0;1;1,NOT_ENTERED
plan_2023-11-16_NIFTY_CE_19400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-16,2023-11-16,NIFTY,CE,19400.0,246.25,278.75,242.15,288.51;300.98;314.75,0;1;1,COMPLETED
plan_2023-11-16_NIFTY_PE_19850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-16,2023-11-16,NIFTY,PE,19850.0,204.6,209.3,177.85,217.65;228.35;240.15,0;1;1,TRAILING_SL
plan_2023-11-17_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-17,2023-11-23,NIFTY,CE,19600.0,202.7,204.3,177.16,217.65;234.69;253.5,0;1;1,TRAILING_SL
plan_2023-11-17_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-17,2023-11-23,NIFTY,PE,19950.0,212.35,244.55,211.85,253.24;264.37;276.65,0;1;1,NOT_ENTERED
plan_2023-11-20_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-20,2023-11-23,NIFTY,CE,19600.0,201.0,217.25,183.25,226.3;237.87;250.65,0;1;1,NOT_ENTERED
plan_2023-11-20_NIFTY_PE_19950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-20,2023-11-23,NIFTY,PE,19950.0,208.3,222.85,203.85,227.82;234.2;241.25,0;1;1,STOPLOSS
plan_2023-11-21_NIFTY_CE_19550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-21,2023-11-23,NIFTY,CE,19550.0,230.75,240.3,226.5,243.85;248.44;253.5,0;1;1,COMPLETED
plan_2023-11-21_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-21,2023-11-23,NIFTY,PE,20000.0,242.2,244.75,232.2,247.96;252.12;256.7,0;1;1,NOT_ENTERED
plan_2023-11-22_NIFTY_CE_19600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-22,2023-11-23,NIFTY,CE,19600.0,211.55,217.65,193.5,224.02;232.18;241.2,0;1;1,STOPLOSS
plan_2023-11-22_NIFTY_PE_20000.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-22,2023-11-23,NIFTY,PE,20000.0,202.0,221.15,197.2,227.46;235.56;244.5,0;1;1,NOT_ENTERED
plan_2023-11-23_NIFTY_CE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-23,2023-11-23,NIFTY,CE,19650.0,208.0,208.05,191.55,212.34;217.86;223.95,0;1;1,STOPLOSS
plan_2023-11-23_NIFTY_PE_20100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-23,2023-11-23,NIFTY,PE,20100.0,244.4,257.8,243.9,261.38;266.0;271.1,0;1;1,COMPLETED
plan_2023-11-24_NIFTY_CE_19700.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-24,2023-11-30,NIFTY,CE,19700.0,205.7,214.85,200.2,218.64;223.51;228.9,0;1;1,NOT_ENTERED
plan_2023-11-24_NIFTY_PE_20100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-24,2023-11-30,NIFTY,PE,20100.0,238.1,246.45,229.5,250.86;256.54;262.8,0;1;1,TRAILING_SL
plan_2023-11-28_NIFTY_CE_19650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-28,2023-11-30,NIFTY,CE,19650.0,222.1,227.15,213.55,230.65;235.16;240.15,0;1;1,STOPLOSS
plan_2023-11-28_NIFTY_PE_20050.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-28,2023-11-30,NIFTY,PE,20050.0,203.2,210.45,196.45,214.06;218.71;223.85,0;1;1,STOPLOSS
plan_2023-11-29_NIFTY_CE_19800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-29,2023-11-30,NIFTY,CE,19800.0,201.6,299.55,234.98,331.41;371.99;416.8,0;1;1,NOT_ENTERED
plan_2023-11-29_NIFTY_PE_20200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-29,2023-11-30,NIFTY,PE,20200.0,209.65,225.05,198.85,231.98;240.85;250.65,0;1;1,NOT_ENTERED
plan_2023-11-30_NIFTY_CE_19900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-30,2023-11-30,NIFTY,CE,19900.0,240.85,250.05,235.4,253.84;258.71;264.1,0;1;1,NOT_ENTERED
plan_2023-11-30_NIFTY_PE_20350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-11-30,2023-11-30,NIFTY,PE,20350.0,213.4,217.55,205.35,220.67;224.7;229.15,0;1;1,COMPLETED
plan_2023-12-04_NIFTY_CE_20350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-04,2023-12-07,NIFTY,CE,20350.0,234.0,284.95,238.2,307.99;337.37;369.8,0;1;1,NOT_ENTERED
plan_2023-12-04_NIFTY_PE_20750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-04,2023-12-07,NIFTY,PE,20750.0,234.0,241.1,222.75,245.89;252.05;258.85,0;1;1,NOT_ENTERED
plan_2023-12-05_NIFTY_CE_20550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-05,2023-12-07,NIFTY,CE,20550.0,224.1,261.05,229.05,276.8;296.91;319.1,0;1;1,TRAILING_SL
plan_2023-12-05_NIFTY_PE_20950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-05,2023-12-07,NIFTY,PE,20950.0,238.7,256.65,222.3,265.79;277.49;290.4,0;1;1,STOPLOSS
plan_2023-12-06_NIFTY_CE_20750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-06,2023-12-07,NIFTY,CE,20750.0,223.4,223.45,189.8,232.4;243.86;256.5,0;1;1,STOPLOSS
plan_2023-12-06_NIFTY_PE_21150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-06,2023-12-07,NIFTY,PE,21150.0,219.35,247.25,218.85,254.78;264.41;275.05,0;1;1,STOPLOSS
plan_2023-12-07_NIFTY_CE_20650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-07,2023-12-07,NIFTY,CE,20650.0,229.65,290.0,252.38,308.53;332.16;358.25,0;1;1,NOT_ENTERED
plan_2023-12-07_NIFTY_PE_21100.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-07,2023-12-07,NIFTY,PE,21100.0,225.9,234.35,194.95,253.76;278.52;305.85,0;1;1,TRAILING_SL
plan_2023-12-08_NIFTY_CE_20850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-08,2023-12-14,NIFTY,CE,20850.0,205.0,213.05,199.5,216.54;221.03;226.0,0;1;1,STOPLOSS
plan_2023-12-08_NIFTY_PE_21150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-08,2023-12-14,NIFTY,PE,21150.0,210.45,217.1,202.5,220.87;225.73;231.1,0;1;1,NOT_ENTERED
plan_2023-12-11_NIFTY_CE_20850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-11,2023-12-14,NIFTY,CE,20850.0,203.5,218.05,189.85,225.52;235.09;245.65,0;1;1,STOPLOSS
plan_2023-12-11_NIFTY_PE_21200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-11,2023-12-14,NIFTY,PE,21200.0,220.7,228.45,214.7,231.99;236.56;241.6,0;1;1,STOPLOSS
plan_2023-12-12_NIFTY_CE_20850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-12,2023-12-14,NIFTY,CE,20850.0,227.05,228.85,215.7,232.23;236.59;241.4,0;1;1,STOPLOSS
plan_2023-12-12_NIFTY_PE_21250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-12,2023-12-14,NIFTY,PE,21250.0,217.35,227.35,216.85,230.01;233.45;237.25,0;1;1,STOPLOSS
plan_2023-12-13_NIFTY_CE_20750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-13,2023-12-14,NIFTY,CE,20750.0,203.9,230.1,200.1,238.06;248.25;259.5,0;1;1,NOT_ENTERED
plan_2023-12-13_NIFTY_PE_21150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-13,2023-12-14,NIFTY,PE,21150.0,227.75,230.05,207.67,241.04;255.09;270.6,0;1;1,TRAILING_SL
plan_2023-12-14_NIFTY_CE_20850.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-14,2023-12-14,NIFTY,CE,20850.0,228.3,246.7,219.89,259.88;276.72;295.3,0;1;1,TRAILING_SL
plan_2023-12-14_NIFTY_PE_21300.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-14,2023-12-14,NIFTY,PE,21300.0,224.2,245.8,209.8,255.39;267.66;281.2,0;1;1,NOT_ENTERED
plan_2023-12-15_NIFTY_CE_21150.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-15,2023-12-21,NIFTY,CE,21150.0,235.9,250.05,228.15,255.81;263.19;271.35,0;1;1,TRAILING_SL
plan_2023-12-15_NIFTY_PE_21500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-15,2023-12-21,NIFTY,PE,21500.0,212.3,219.75,203.85,223.88;229.19;235.05,0;1;1,STOPLOSS
plan_2023-12-18_NIFTY_CE_21250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-18,2023-12-21,NIFTY,CE,21250.0,215.2,250.1,223.07,263.39;280.36;299.1,0;1;1,TRAILING_SL
plan_2023-12-18_NIFTY_PE_21600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-18,2023-12-21,NIFTY,PE,21600.0,227.65,242.05,200.75,262.4;288.35;317.0,0;1;1,NOT_ENTERED
plan_2023-12-19_NIFTY_CE_21250.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-19,2023-12-21,NIFTY,CE,21250.0,213.85,222.1,202.55,227.22;233.79;241.05,0;1;1,STOPLOSS
plan_2023-12-19_NIFTY_PE_21600.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-19,2023-12-21,NIFTY,PE,21600.0,201.45,213.85,190.5,220.0;227.89;236.6,0;1;1,COMPLETED
plan_2023-12-20_NIFTY_CE_21350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-20,2023-12-21,NIFTY,CE,21350.0,203.05,219.95,191.35,234.02;251.97;271.8,0;1;1,TRAILING_SL
plan_2023-12-20_NIFTY_PE_21750.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-20,2023-12-21,NIFTY,PE,21750.0,220.0,240.1,219.5,245.5;252.44;260.1,0;1;1,NOT_ENTERED
plan_2023-12-21_NIFTY_CE_20800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-21,2023-12-21,NIFTY,CE,20800.0,224.35,233.7,199.5,242.8;254.45;267.3,0;1;1,COMPLETED
plan_2023-12-21_NIFTY_PE_21200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-21,2023-12-21,NIFTY,PE,21200.0,203.05,222.25,172.42,246.82;278.13;312.7,0;1;1,NOT_ENTERED
plan_2023-12-22_NIFTY_CE_21200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-22,2023-12-28,NIFTY,CE,21200.0,211.0,250.05,225.8,261.97;277.19;294.0,0;1;1,STOPLOSS
plan_2023-12-22_NIFTY_PE_21450.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-22,2023-12-28,NIFTY,PE,21450.0,206.4,210.05,179.65,218.12;228.45;239.85,0;1;1,STOPLOSS
plan_2023-12-26_NIFTY_CE_21200.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-26,2023-12-28,NIFTY,CE,21200.0,229.1,245.5,213.5,254.0;264.89;276.9,0;1;1,STOPLOSS
plan_2023-12-26_NIFTY_PE_21550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-26,2023-12-28,NIFTY,PE,21550.0,209.7,223.8,190.1,232.77;244.24;256.9,0;1;1,NOT_ENTERED
plan_2023-12-28_NIFTY_CE_21500.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-28,2023-12-28,NIFTY,CE,21500.0,234.85,244.5,204.5,255.18;268.83;283.9,0;1;1,TRAILING_SL
plan_2023-12-28_NIFTY_PE_21950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-28,2023-12-28,NIFTY,PE,21950.0,225.95,236.6,215.8,242.06;249.06;256.8,0;1;1,COMPLETED
plan_2023-12-29_NIFTY_CE_21650.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-29,2024-01-04,NIFTY,CE,21650.0,230.1,275.15,244.35,290.3;309.65;331.0,0;1;1,NOT_ENTERED
plan_2023-12-29_NIFTY_PE_21900.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2023-12-29,2024-01-04,NIFTY,PE,21900.0,227.85,237.1,208.92,250.96;268.66;288.2,0;1;1,STOPLOSS
plan_2024-01-02_NIFTY_CE_21550.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-02,2024-01-04,NIFTY,CE,21550.0,228.4,230.25,206.3,236.56;244.66;253.6,0;1;1,STOPLOSS
plan_2024-01-02_NIFTY_PE_21950.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-02,2024-01-04,NIFTY,PE,21950.0,227.65,256.25,226.65,264.1;274.15;285.25,0;1;1,COMPLETED
plan_2024-01-03_NIFTY_CE_21400.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-03,2024-01-04,NIFTY,CE,21400.0,232.65,237.3,214.85,243.21;250.78;259.15,0;1;1,STOPLOSS
plan_2024-01-03_NIFTY_PE_21800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-03,2024-01-04,NIFTY,PE,21800.0,209.5,223.0,186.0,232.86;245.48;259.4,0;1;1,TRAILING_SL
plan_2024-01-04_NIFTY_CE_21350.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-04,2024-01-04,NIFTY,CE,21350.0,221.8,223.4,204.35,228.38;234.78;241.85,0;1;1,COMPLETED
plan_2024-01-04_NIFTY_PE_21800.0,nifty_apr_jul_2026_2lots_wide_range,NIFTY,2024-01-04,2024-01-04,NIFTY,PE,21800.0,232.05,251.5,223.15,265.44;283.25;302.9,0;1;1,NOT_ENTERED
